,Unnamed: 0,userId,movieId,timestamp,tag,rating,title,genres,year
1592,1592,567,116797,1525286857,inspirational|intelligent,3.0,The Imitation Game,Drama|Thriller|War,2014
1593,1593,567,117877,1525287604,philosophical|trippy,3.0,The Rabbi's Cat,Adventure|Animation,2011
1594,1594,567,117887,1525285929,heartwarming,3.5,Paddington,Children|Comedy,2014
1595,1595,567,119145,1525286707,slick,3.0,Kingsman: The Secret Service,Action|Adventure|Comedy|Crime,2015
1596,1596,567,122882,1525283831,beautiful|cinematography|visually appealing,4.0,Mad Max: Fury Road,Action|Adventure|Sci-Fi|Thriller,2015
1597,1597,567,122916,1525285052,awesome|humor|quirky|unconventional|white guilt,3.0,Thor: Ragnarok,Action|Adventure|Sci-Fi,2017
1598,1598,567,122918,1525286124,fun,3.5,Guardians of the Galaxy 2,Action|Adventure|Sci-Fi,2017
1599,1599,567,122922,1525287154,visually appealing,3.0,Doctor Strange,Action|Adventure|Sci-Fi,2016
1600,1600,567,127298,1525286237,depressing|understated,3.5,A Pigeon Sat on a Branch Reflecting on Existence,Comedy|Drama,2014
1601,1601,567,134130,1525287673,smart,3.0,The Martian,Adventure|Drama|Sci-Fi,2015
1602,1602,567,134170,1525283474,funny|ridiculous|silly,4.5,Kung Fury,Action|Comedy|Fantasy|Sci-Fi,2015
1603,1603,567,138036,1525287186,slick|stylish,3.0,The Man from U.N.C.L.E.,Action|Adventure|Comedy,2015
1604,1604,567,139644,1525286553,atmospheric|tension,3.5,Sicario,Crime|Drama|Mystery,2015
1605,1605,567,140174,1525287476,moving|touching,3.0,Room,Drama,2015
1606,1606,567,141890,1525286967,Moving,3.0,Beasts of No Nation,Drama|War,2015
1607,1607,567,143367,1525283150,contemplative|philosophical|thought-provoking|tragic,4.5,Silence,Drama|Thriller,2016
1608,1608,567,148626,1525287694,funny|interesting|Witty,3.0,"Big Short, The",Drama,2015
1609,1609,567,148881,1525282206,Existential|surreal,5.0,World of Tomorrow,Animation|Comedy,2015
1610,1610,567,152077,1525287438,creepy|suspense,3.0,10 Cloverfield Lane,Thriller,2016
1611,1611,567,153070,1525282879,nightmare,3.5,Rabbits,Comedy|Drama|Fantasy,2002
1612,1612,567,155288,1525286154,suspense|thought-provoking,3.5,Eye in the Sky,Drama|Thriller|War,2016
1613,1613,567,156605,1525283448,quirky|sweet|understated,4.5,Paterson,(no genres listed),
1614,1614,567,161634,1525287236,intense,3.0,Don't Breathe,Thriller,2016
1615,1615,567,164179,1525284805,beautiful visuals|Cerebral|cinematography|good cinematography|smart|thought-provoking|visually appealing,4.0,Arrival,Sci-Fi,2016
1616,1616,567,164909,1525287647,Bittersweet|visually appealing,3.0,La La Land,Comedy|Drama|Romance,2016
1617,1617,567,167746,1525285822,funny|heartwarming,3.5,The Lego Batman Movie,Action|Animation|Comedy,2017
1618,1618,567,168252,1525283936,dark|emotional|gritty|heartbreaking|predictible plot,4.0,Logan,Action|Sci-Fi,2017
1619,1619,567,170945,1525286512,paranoia|Suspenseful,3.5,It Comes at Night,Horror|Mystery|Thriller,2017
1620,1620,567,174055,1525285048,brilliant|inspiring|tense,3.5,Dunkirk,Action|Drama|Thriller|War,2017
1621,1621,567,176371,1525282063,atmospheric|beautiful|cinematography|dark|dreamlike|existentialism|moody|philosophical,5.0,Blade Runner 2049,Sci-Fi,2017
1622,1622,567,176419,1525287581,allegorical|uncomfortable|unsettling,3.0,Mother!,Drama|Horror|Mystery|Thriller,2017
1623,1623,567,180031,1525284143,atmospheric|dreamlike,4.0,The Shape of Water,Adventure|Drama|Fantasy,2017
1624,1624,567,180985,1525285297,bad music,1.0,The Greatest Showman,Drama,2017
1625,1625,573,836,1341798492,seen at the cinema,3.0,Chain Reaction,Action|Adventure|Thriller,1996
1626,1626,573,1801,1186722133,seen more than once,4.0,"Man in the Iron Mask, The",Action|Adventure|Drama,1998
1627,1627,573,5254,1186589230,Great movie|Wesley Snipes,4.5,Blade II,Action|Horror|Thriller,2002
1628,1628,573,35836,1186589993,BEST PICTURE|classic|hilarious|steve carell,5.0,"40-Year-Old Virgin, The",Comedy|Romance,2005
1629,1629,573,52712,1248842748,HORRIBLE ACTING|interesting,0.5,"Invisible, The",Crime|Drama|Fantasy|Mystery|Thriller,2007
1630,1630,606,1357,1173823837,music,4.0,Shine,Drama|Romance,1996
1631,1631,606,1948,1177512639,British,3.5,Tom Jones,Adventure|Comedy|Romance,1963
1632,1632,606,5694,1172968972,70mm,3.0,Staying Alive,Comedy|Drama|Musical,1983
1633,1633,606,6107,1171324428,World War II,4.0,Night of the Shooting Stars,Drama|War,1982
1634,1634,610,3265,1479542010,gun fu|heroic bloodshed,5.0,Hard-Boiled,Action|Crime|Drama|Thriller,1992
